 84   0.392886  -0.412578   2.887 5
 85   7.500864   1.710216   2.786 2
 86   6.154872   9.919626   2.698 3
 87   4.584714   1.394682   4.361 5
 88  -1.919424  11.663694   2.107 2
 89  -7.417554  -5.963172   6.115 2
 90  -0.681384  11.619372   2.302 2
 91 -11.864940  -7.200672   5.318 2
 92  -0.148530   3.388380   1.279 5
 93   8.015988   3.354774   2.195 2
 94   0.814992  -2.656770   5.271 3
 95   8.532042  15.475560   2.852 3
 96  -5.417928   0.920664   1.870 2
 97   0.890724   3.149826   2.527 5
 98   4.362288  -4.500144   2.677 2
 99 -10.701114  -1.133574   6.396 2
 100  -8.415804  -4.962036   2.483 2
 101   6.407340  11.356506   1.762 5
 102   6.396294  10.946340   1.997 3
 103  -4.137090   1.332846   2.940 4
 104   4.602450   2.973984   2.959 5
 105  -3.814404   1.035576   3.870 4
 106   5.652672   9.622290   4.082 3
 107  -1.258554   3.112050   1.815 5
 108   0.876138  -3.290430   3.132 3
 109   9.258438   5.598222   3.350 2
 110   9.518034  13.165692   3.178 3
 111  -4.423758  14.556816   2.565 2
 112   2.276442   6.557760   3.731 5
 113   2.642412  14.321160   1.903 2
 114   5.571552  13.470924   3.553 3
 115  -3.132834   1.343484   2.685 4
 116  -9.852228  12.944190   4.951 2
 117  -0.778188   1.166760   2.051 5
 118  -0.140556  -0.909822   1.745 5
 119  -9.248820   6.567816   2.714 2
 120   0.707058  -0.445398   2.236 5
 121   3.751818   5.943714   4.683 5
 122  -4.081668   6.664074   2.453 6
 123  -4.486320   1.890636   3.863 2
 124  -0.819762   4.295184   3.615 4
 125  -9.696924   1.700898   2.251 2
 126   9.313146   3.809484   2.360 2
 127  -7.215834  -7.945008   5.512 2
 128  -3.576264  -5.417166   1.635 3
 129   7.288176   9.735306   1.389 3
 130  -4.229340  -6.458130   4.291 4
 131   7.088448   7.857534   2.709 2
 132 -12.674022   0.348180   3.129 2
 133   9.089670  11.456874   6.001 3
 134   0.880296  -7.624266   3.856 2
 135  -6.715662  14.132712   2.744 2
 136  -4.479732  -6.394314   2.634 4
 137 -11.413452  -4.221390   3.258 2
 138  -2.021838  -5.816370   1.631 2
 139   8.090556  11.613792   3.695 3
 140  -1.506720  14.401764   3.725 2
 141   0.172434  -7.349190   5.469 2
 142 -12.937464   7.342788   4.221 2
 143  -3.191328   1.434474   3.108 4
 144   5.918670   2.179590   2.244 4
 145  -6.785958  -1.690590   2.018 2
 146  -7.228632   0.182658   3.268 2
 147   1.291404  11.660598   2.373 2
 148 -10.643838   6.865038   4.384 2
 149   7.096050  14.326998   2.212 5
 150   2.405424  12.896478   1.927 2
 151  -1.911636  16.179222   3.858 2
 152  -6.203436  11.188068   1.944 2
 153   9.624270  15.412968   3.575 3
 154  -7.313526  -6.407928   4.375 2
 155  -7.227426   1.458726   1.632 2
 156 -12.297870  -0.202014   3.441 2
 157   3.584778  -1.414140   5.947 2
 158  -7.383768   5.415576   2.101 2
 159  10.309878   1.569996   6.078 2
 160  -7.461618   3.325242   2.453 2
 161   8.520246   6.240018   2.221 2
 162  -6.032532  -6.087006   2.481 4
 163   9.245622   0.015924   5.419 4
 164   1.871712  -3.300006   1.946 2
 165  -4.573962   0.733296   2.428 2
 166   3.118182   6.605484   5.750 5
 167  -1.531344  -6.173208   4.928 3
 168  -2.307822   4.092642   6.290 4
 169  -6.903666   2.047224   2.534 2
 170  -4.019160  -5.337516   1.740 2
 171  -2.306166   7.865352   1.422 2
 172   7.159362  17.123346   2.779 2
 173  -2.121234  -7.299438   3.007 3
 174   7.088460  -1.704918   2.699 2
 175   5.876610  -7.391928   6.178 2
 176  11.237208  15.230634   4.416 2
 177   5.650374  13.884666   2.095 3
 178   2.718318  13.013814   1.709 2
 179  -0.745614   6.398166   2.443 4
 180   7.496184  -0.533622   2.994 2
 181  -8.761344  11.982690   4.895 2
 182  -5.544828   0.943248   3.061 2
 183   4.696500   7.213578   3.884 5
 184   6.070464  18.391656   3.648 2
 185   1.760454   2.595300   1.976 5
 186 -10.067664   4.018902   4.116 2
 187   1.018920  -3.395328   5.597 3
 188   5.994258  11.758140   2.263 5
 189   0.840846  -0.063024   4.592 5
 190   1.322658  11.539428   3.954 2
 191 -11.286786  11.055888   3.921 2
 192   3.947178   5.088714   3.374 5
 193   4.011960   1.867518   2.159 5
 194  -8.339442  -6.024660   2.019 2
 195  -5.897928  -3.742386   2.779 2
 196 -10.789110  -7.207410   3.533 2
 197   5.812884   9.040056   1.791 3
 198 -12.556830  -2.369136   3.691 2
 199  -9.480684   5.100804   3.241 2
 200  -4.038030  -1.326900   4.773 4
 201  -6.947994  11.923908   3.572 2
 202   7.358472  14.105802   4.259 5
 203   9.821796   8.000220   5.711 2
 204   5.840538   2.735658   3.761 4
 205  -2.616306   3.813546   1.647 4
 206 -11.105400  -2.410716   4.431 2
 207   8.020392  17.401848   3.486 2
 208  -1.715130   6.803628   2.914 6
 209  -8.411706   4.328820   1.670 2
 210   9.393666   9.282066   3.362 2
 211   6.623436   1.160070   2.177 4
 212   1.235250   1.441272   2.718 5
 213   1.261776  -4.496874   2.602 2
 214  -0.872670  15.731622   3.415 2
 215  -6.677622   1.457508   3.222 2
 216  10.237410  13.639650   6.186 3
 217   2.478918  12.957144   3.139 2
 218  -6.135426   3.912342   1.730 2
 219   1.309920   5.144532   3.676 5
 220  -2.321814  -7.193436   3.411 3
 221  -6.855186   1.485270   2.199 2
 222  -7.236660  -0.439434   1.993 2
 223   3.079044   1.214502   2.335 5
 224  -1.750836  -1.818636   2.556 5
 225  10.515306   4.055970   3.323 2
 226  -3.246438   1.045128   1.477 4
 227  -7.469976   4.098480   3.958 2
 228   3.796746   9.458934   2.438 5
 229   9.490944  14.899146   2.448 2
 230   8.789754   2.935182   2.774 2
 231  -4.327008   1.905312   2.350 2
 232  -7.503822  -3.322626   5.631 2
 233   0.475938  -1.738356   1.770 5
 234  -4.303518   8.310834   1.601 2
 235   4.118172   7.541640   1.980 5
 236  -7.840734  11.684742   3.746 2
 237  -0.225936   5.332506   3.204 4
 238  -8.986608   0.619104   6.310 2
 239   2.186910   7.633824   4.841 5
 240 -10.245132   6.831726   2.316 2
 241  -5.926416  12.996660   1.701 3
 242 -11.213988  -6.420804   3.259 2
 243 -10.892076  -3.989388   3.456 2
 244  -6.287160  -2.641938   5.562 2
 245  -3.403746   6.735558   1.535 6
 246   0.288024  -3.253428   6.124 3
 247  -6.579822  11.668170   3.169 2
 248 -11.647908  -2.265168   2.725 2
 249 -11.082870   8.093058   2.487 2
 250   6.905016  14.493462   2.317 3
 251  -7.306818  10.785084   2.110 2
 252   5.099292   7.830792   1.746 5
 253   5.665008   4.210728   4.708 5
 254  -7.508610   3.880596   2.168 2
 255   3.165150  -0.027978   3.373 5
 256   8.045334   0.806664   2.419 2
 257  -7.031196  16.574274   6.121 2
 258   7.526868   1.935942   2.725 2
 259 -11.471820   1.636548   2.669 2
 260  -6.923532  -8.137014   3.406 2
 261   3.639936  14.721294   2.100 2
 262  -2.328474  13.972800   3.950 2
 263  -7.361130   8.758170   3.982 2
 264  -8.693190   8.612208   1.836 2
 265   1.120800   5.495838   5.257 5
 266   0.203430   1.426206   3.388 5
 267   3.652278  11.408052   2.387 3
 268  -6.166020  13.158240   3.683 2
 269  -8.188422  -0.543138   4.779 2
 270   7.321380   2.186958   3.954 2
 271  -1.869492   6.984252   3.746 4
 272   0.919770   8.314188   1.730 5
 273   7.949448   5.668446   3.138 2
 274   8.676480   1.424598   6.042 2
 275   3.766302   4.834782   2.263 5
 276   8.907534  15.831738   2.624 2
 277  -8.057202   5.884800   2.706 2
 278   4.135974  -2.337336   3.982 2
 279   9.569466  14.739498   3.246 3
 280   6.589782   6.788400   1.636 2
 281   5.264394  10.787706   2.676 5
 282 -10.063572   8.971824   4.371 2
 283   4.173048   1.845738   2.877 5
 284   3.059778   4.459560   4.050 5
 285   2.246034   5.167146   2.817 5
 286  -3.875358   1.680294   2.829 4
 287   4.981662  17.486940   2.644 2
 288 -14.053728  -3.763014   6.344 2
 289  -3.624876   6.126414   3.159 6
 290  -9.189288  -1.171770   2.896 2
 291  11.036880  -7.732752   5.988 3
 292 -10.013376   0.608670   3.433 2
 293   4.266510  13.292412   2.643 2
 294   0.588174   4.521168   2.752 5
 295  -5.622678  10.698972   2.537 2
 296  -4.666008   5.905104   3.089 6
 297  -2.078412   4.494618   1.451 4
 298  -9.297702  -2.107290   6.232 2
 299  -3.219996  -5.310900   2.070 5
 300   2.505090  10.700904   2.075 2
 301  -3.809388  12.080442   2.185 2
 302   8.543652  18.686256   5.537 2
 303   7.991514  17.140740   4.057 2
 304   1.438158   8.396892   4.819 4
 305   1.445658  -1.740492   1.456 3
 306   0.275682   6.861180   3.368 4
 307  -7.947948  -6.264738   1.958 2
 308  -8.807124   4.851246   2.559 2
 309  -3.750270   7.722738   2.375 2
 310   5.333766  13.867878   2.513 3
 311   1.219758   0.225318   1.676 5
 312 -10.700568  -0.086028   2.742 2
 313  -2.220276  -2.496720   2.853 5
 314   6.107832   0.072504   2.704 2
 315   4.560306   1.112448   3.080 5
 316   0.074898   7.396176   3.002 4
 317  -2.491356  -2.854062   2.556 5
 318   1.807368  14.472084   2.022 2
 319 -12.123240  -0.321936   5.885 2
 320  -2.532984  13.666458   2.361 2
 321   1.631580  12.832422   2.351 2
 322   4.946436  -1.090404   3.407 2
 323   5.992422   9.067026   1.705 3
 324  -2.301828   6.605454   3.989 4
 325   7.062654  17.125506   4.025 2
 326   5.377476  15.685362   2.659 2
 327 -10.063050  14.013786   5.416 2
 328   4.547448   6.495636   4.029 5
 329   5.775486  -3.582474   2.929 2
 330   5.629482   0.431160   3.511 2
 331  -4.471818   9.910866   5.671 2
 332  -6.268968  -5.229258   1.697 2
 333 -13.140780  -0.795078   3.663 2
 334   5.556750   6.395058   2.938 5
 335   0.290520   3.542022   2.075 5
 336   7.093458  18.127842   3.418 2
 337  -9.623574  -1.514838   4.140 2
 338 -10.647948   5.521998   3.269 2
 339   0.445230   2.270784   2.813 5
 340  -7.830816   2.195076   3.121 2
