  1 -33.564024  23.201460 5.883
  2 -33.564024  23.201460 5.883
  3   3.142302 -11.387424 5.883
  4   3.142302 -11.387424 5.883
  5  15.043038 -10.375590 5.883
  6  15.043038 -10.375590 5.883
  7  18.756102 -12.305526 5.883
  8  18.756102 -12.305526 5.883
  9   7.694364  15.681360 5.883
 10   7.694364  15.681360 5.883
 11 -33.115806 -28.592376 5.883
 12 -33.115806 -28.592376 5.883
 13  -0.950958  47.477424 5.883
 14  -0.950958  47.477424 5.883
 15  27.744966 -33.652290 5.883
 16  27.744966 -33.652290 5.883
 17 -39.982602 -25.582500 5.883
 18 -39.982602 -25.582500 5.883
 19 -17.919702 -30.801258 5.883
 20 -17.919702 -30.801258 5.883
 21 -11.046936 -45.698538 5.883
 22 -23.601354  16.233420 5.883
 23 -27.254778  -9.315378 6.864
 24  -8.715120  23.737524 6.864
 25 -34.788060  -2.246700 6.864
 26  -6.277608  20.756304 6.864
 27 -34.715340   8.456586 6.864
 28   7.784016  19.608894 6.864
 29   7.784016  19.608894 6.864
 30  26.381412  15.651414 6.864
 31  32.700156 -17.320542 6.864
 32  -4.932006   7.971840 6.864
 33  -4.932006   7.971840 6.864
 34  -8.749254  25.503660 6.864
 35  -8.875662   4.312680 6.864
 36  -8.875662   4.312680 6.864
 37 -24.893040  32.696730 6.864
 38 -23.081016 -11.758380 6.864
 39  34.668450   0.688902 6.864
 40 -38.979954  15.504072 7.844
 41   5.973600   3.938040 7.844
 42   5.973600   3.938040 7.844
 43 -24.674088  -0.214860 7.844
 44  32.731554  10.552002 7.844
 45  10.084620   1.105938 7.844
 46  10.084620   1.105938 7.844
 47   8.116578  10.209948 7.844
 48   8.116578  10.209948 7.844
 49   1.593270  -3.791622 7.844
 50   1.593270  -3.791622 7.844
 51  18.120918  -9.625782 7.844
 52  18.469698 -19.213194 7.844
 53  17.255862 -23.706702 7.844
 54 -34.035852   8.509992 8.825
 55 -13.306818  40.168506 8.825
 56  -6.875556  28.143024 8.825
 57 -36.000264   2.077974 8.825
 58 -29.960430  29.970654 8.825
 59  40.302192 -10.193670 8.825
 60  31.722450  10.621890 8.825
 61  18.443136   0.828312 8.825
 62  34.765188   2.867976 8.825
 63  -6.889914  10.543620 8.825
 64   6.594078   6.924234 8.825
 65   6.594078   6.924234 9.805
 66   4.137582  -5.920098 9.805
 67  12.887538   0.893760 9.805
 68   9.958356   0.675606 9.805
 69  -8.335722   6.602220 9.805
 70 -13.494606   3.225138 9.805
 71 -10.430088   3.519120 9.805
 72  14.364954   5.726178 9.805
 73 -14.634228  17.311926 9.805
 74  16.354452   4.741032 10.786
 75   3.557838  -8.082672 10.786
 76  24.014544  -6.767244 10.786
 77 -11.651280  16.801572 10.786
 78 -19.625226  13.739532 10.786
 79  -0.900222  13.161174 10.786
 80 -13.260150  15.552240 10.786
 81 -11.071998   6.852342 11.766
 82  13.027002  -1.398006 11.766
 83  14.793438  -2.868492 11.766
 84  12.765666  -3.280284 11.766
 85 -10.317930  13.839534 11.766
 86   0.150000   0.150000 11.766
